glandulae cancer glandularum endocrinarum,C75.9
Pseudomyxoma peritonei,C78.6
Hodgkin scriptor lymphoma; III,C81.9
Plasmablastic lymphoma,C83.3
Glandula lymphoma,C85.7
"RETICULOSIS, LAEVUS",C86.0
Lymphomatoid Papulose,C86.6
M vinculum gravis Morbus,C88.2
mare lymphoma,C88.3
Judges transformatio,C91.1
AML sine Angiospermae,C92.0
Dendritic cellula SARCOMA,C96.4
Elephantiasis Granuloma,C96.6
CARDIACUS cancer 0 scaenam,D00.2
0 scaenam stomachum cancer,D00.2
Carcinoma in situ pulmonem,D02.2
"Carcinoma in situ, in pulmonem",D02.2
0 scaena pulmonis carcinoma,D02.2
Carcinoma in situ cutis,D04.0
Ulcus cutis 0 Tempus,D04.0
Ulcus cutis 0 scaenam,D04.0
Carcinoma in situ cutis,D04.2
Ulcus cutis 0 Tempus,D04.2
Ulcus cutis 0 scaenam,D04.2
Carcinoma in situ cutis,D04.3
Ulcus cutis 0 Tempus,D04.3
Ulcus cutis 0 scaenam,D04.3
Carcinoma in situ cutis,D04.4
Ulcus cutis 0 Tempus,D04.4
Ulcus cutis 0 scaenam,D04.4
Carcinoma in situ cutis,D04.6
Ulcus cutis 0 Tempus,D04.6
Ulcus cutis 0 scaenam,D04.6
Carcinoma in situ cutis,D04.7
Ulcus cutis 0 Tempus,D04.7
Ulcus cutis 0 scaenam,D04.7
Carcinoma in situ cutis,D04.9
Ulcus cutis 0 Tempus,D04.9
Ulcus cutis 0 scaenam,D04.9
Neoplasma benignum lingua,D10.1
Tumor Tumor est lingua mendax,D10.1
Neoplasma benignum Tonsil,D10.4
Tumor Tumor tonsillar,D10.4
Tumor Tumor ex Tonsil,D10.4
gastrointestinal expetentibus ordorem,D12.6
Neoplasma benignum Recto,D12.8
Rectum tumor Tumor,D12.8
rectum iri benignum,D12.8
Cerebrum tumor Tumor,D13.0
"CARDIACUS Tumores, benignum",D13.1
"Usu stomachum, benignum",D13.1
Adenoma a iecoris cellulis,D13.4
hepatocellular Adenoma,D13.4
"Cerebrum Tumor, benignum",D13.6
Neoplasma benignum thymic,D15.0
Neoplasma benignum Thymus,D15.0
Tumor Tumor ex Thymus,D15.0
dendritic cellula thymoma,D15.0
Neoplasma benignum tissue,D15.0
"Puer cardiac tumorem,",D15.1
Odontogenic keratocyst,D16.4
Nakagawa angioblastoma,D18.0
Western Angioma Skin,D18.0
capillaria lymphangioma,D18.1
cavernosum lymphangioma,D18.1
Neoplasma benignum Penile,D29.0
CIRCUMSCRIBO DERMOID corneae,D31.1
Hydrastis tumor Tumor,D35.2
adenoma nullum pituitam,D35.2
Hydrastis Prolactinoma,D35.2
"Prolactinoma, familiaris",D35.2
Oropharyngeal teratoma,D37.0
Mutationum Men1 Somatic,D44.8
prima Thrombocytosis,D47.3
Thrombocythemia type I,D47.3
Tumor Tumor Phyllodes,D48.6
Cystosarcoma phyllodia,D48.6
I megaloblastic anemia,D51.1
Maior Beta Thalassaemia,D56.1
beta-major thalassemia,D56.1
Concordia - beta-thalassemia,D57.2
Quod haereditarium xerocytosis,D58.8
Rh defectus syndrome,D58.8
WT crus syndrome sanguine,D61.0
ARTICULUS WT SANGUIS SYNDROME,D61.0
sideroachrestic anemia,D64.0
sideroachrestic anemia,D64.1
sideroachrestic anemia,D64.2
sideroachrestic anemia,D64.3
morbus von Willebrand,D68.0
XIII elementum defectus,D68.2
defectus prothrombin,D68.2
per familiam thrombophilia,D68.5
defectus Antiplasmin,D68.8
platelet griseo syndrome,D69.1
morbus von Willebrand,D69.8
Platelet Eboracum Domini High Definition,D69.8
cyclica agranulocytosis,D70.4
Chuvash erythrocytosis,D75.1
Chuvash erythromatosis,D75.1
secundarium polycythemia,D75.1
hematological inordinatio,D75.9
Caerulus Histiozytosis,D76.3
Gamma defectus torque,D81.2
Deficientia immunalis IL21R,D81.8
mixta cryoglobulinemia,D89.1
Lux vinculum Gammopathy,D89.8
GUTTER dyshormogenetic,E03.0
"Herndon SYNDROME Allan,",E03.1
Central Hypothyroidism,E03.1
GUTTER dyshormogenetic,E03.1
defectus Thyrotropin,E03.1
Resistentia Thyrotropin,E03.1
infectious thyroiditis,E06.0
DeQuervain Thyroiditis,E06.1
Giant-cell thyroiditis,E06.1
autoimmune thyroiditis,E06.3
GUTTER Dyshormonogenic,E07.1
Glandula Morborum,E07.9
Glandula inordinatio,E07.9
Canis diabete,E13.8
Islet cellam hyperplasia,E16.9
X coniunctum Acrogigantism,E22.0
Hydrastis Prolactinoma,E22.1
"Prolactinoma, familiaris",E22.1
Hydrastis hypofunction,E23.0
defectus vasopressin,E23.2
Overproduction de ACTH,E24.0
ACTH Domini High Definition: Ectopic,E24.3
Adulta Bartter syndrome,E26.8
Bartter morbo type I,E26.8
Bartter morbo type II,E26.8
Bartter morbo type III,E26.8
V Bartter morbo genus,E26.8
prima hypoadrenalism,E27.1
defectus transcortin,E27.8
Glandulae Morborum,E27.9
glandulae inordinatio,E27.9
"H. defectus receptor,",E34.3
follicularis Keratose,E50.8
defectus biotinidase,E53.8
defectus Haptocorrin,E53.8
"BH4 dociles, HPA / PKU",E70.1
defectus Carnosinase,E70.8
Pueritia AL cerebri,E71.3
Adult-incursus cystinosis,E72.0
ADK hypermethioninemia,E72.1
"cobalamin C defectu,",E72.1
Cobalamin defectus F,E72.1
Hyperlysinemia type II,E72.3
"Hyperlysinemia, Type II",E72.3
Hyperimidodipeptiduria,E72.8
Fanconi morbo Bickel-,E74.0
1a G6P defectus genus,E74.0
G6P defectus type B,E74.0
GSD type II: tarde impetum validum,E74.0
Defectus hepatis Agt,E74.8
RENIS GLUCOSURIA; GLYS,E74.8
Egressi morbo-Norman,E75.1
Fat-cerebrum morbo-Bone,E75.2
gravibus morbo Canavan,E75.2
ignotum leukodystrophy,E75.2
D defectus Cathepsin,E75.4
Gerold morbis PRAECLUSIO,E75.4
Cln5 morbum Iuvenalibus,E75.4
Acidum defectus lipase,E75.5
"Illest fulminis Scheie syndrome,",E76.0
A syndrome venator genus,E76.1
Venator syndrome type B,E76.1
Morbus Maroteaux-Lamy,E76.2
morbo-cell inclusion,E77.0
mucolipidosis type III,E77.0
ASPARTYLGLUCOSAMINURIA,E77.1
aspartylglycosaminuria,E77.1
Defectus autem Cathepsin,E77.1
Fucosidosis inordinatio ,E77.1
GALACTOSIALIDOSIS; GSL,E77.1
Quisque elementum convallis defectus type III,E77.1
sal et piper syndrome,E77.8
reliquias maritimæ hyperlipidemia,E78.2
"Hyperlipidemia, V Type",E78.3
Analphalipoproteinemia,E78.6
Lesch - Nyhan syndrome,E79.1
X coniunctum hyperuricemia,E79.1
Familia pyrimidinemia,E79.8
Lapis morbo Xanthine,E79.8
Dubin Atrophicus,E80.6
"Dubin Atrophicus,",E80.6
Sprinz syndrome-Cicero,E80.6
hemochromatosis type I,E83.1
hemochromatosis type II,E83.1
hemochromatosis type III,E83.1
hemochromatosis type IV,E83.1
V hemochromatosis genus,E83.1
"Danbolt Cross syndrome,",E83.2
Hypercalciuric Rickets,E83.3
Odontohypophosphatasia,E83.3
prima hypomagnesemia,E83.4
II renum hypomagnesemia,E83.4
III renum hypomagnesemia,E83.4
IV renum hypomagnesemia,E83.4
VI renum hypomagnesemia,E83.4
Renalis hypomagnesemia-VI,E83.4
dextrum calciphylaxis,E83.5
Neutrophilic uRTICARIA,E85.0
acquisita lipodystrophy,E88.1
"Marcus impera syndrome,",E88.1
Lipomatosis inordinatio ,E88.2
OXPHOS `Combinatae quaevis macula offeret,E88.8
nocivis uti Vocatus,F10.1
Opioid genus dependentiae,F11.2
paranoid sCHIZOPHRENIA,F20.0
syndrome metu perculsis,F41.0
psychosomatic inordinatio,F45.0
psychosomatic inordinatio,F45.9
Psychogenic cibi redundantia,F50.8
idiopathic hypersomnia,F51.1
Non-organicum vaginismus,F52.5
Psychogenic vaginismus,F52.5
Psychologic vaginismus,F52.5
Psychopath.personality,F60.2
animi concitatione personality,F60.4
anankastic personality,F60.5
compulsive personalitatem,F60.5
non sufficere putantur personality,F60.7
"Aluminium partes utebantur,",F64.1
"Aluminium partes utebantur,",F65.1
communicationis inordinatio,F80.9
mane pueritia autism,F84.0
autism primis infans,F84.0
atypical Rett syndrome,F84.2
tic transit inordinatio,F95.0
haemophilus mENINGITIS,G00.0
arachnoiditis tenaces,G03.9
Hashimoto eNCEPHALITIS,G04.8
Encephalitis Rasmussen |,G04.8
"Friedreich ut ataxia,",G11.1
episodic ataxia type I,G11.8
Episodic ataxia type II,G11.8
episodic ataxia type III,G11.8
episodic ataxia type IV,G11.8
episodic ataxia type V,G11.8
episodic ataxia type VI,G11.8
episodic ataxia type VII,G11.8
Episodic ataxia type VIII,G11.8
Gordon Holmes SYNDROME,G11.8
Syndrome-Tullius Cicero,G11.8
"Machado Joseph morbis,",G11.8
occrebellaris ataxia,G11.8
Iuvenes adult-incursus dHMN,G12.2
secundarium parkinsonism,G21.9
"MSA, parkinsonian genus",G23.2
Dystonia-plus syndrome,G24.1
Rara dystonic inordinatio,G24.1
oromandibular dystonia,G24.4
Rara dystonic inordinatio,G24.9
Benignum rem domesticam nouerant chorea,G25.5
II HYPEREKPLEXIA; HKPX2,G25.8
III HYPEREKPLEXIA; HKPX3,G25.8
RARUS hyperekplexia,G25.8
Non profluenti variante PPA,G31.0
"Herndon SYNDROME Allan,",G31.8
Comedere brevis morbus caducus,G40.8
Oris resolutio nervi facialis,G51.0
"Parrius Romberg syndrome,",G51.8
morbus vagii,G52.2
12 inordinatio in nervum,G52.3
XII Coetus Nerve Disorder,G52.3
oculomotorius morbo,G52.9
Nervorum cranialium inordinatio,G52.9
manum humero syndrome,G56.4
multiplex Mononeuritis,G58.7
HMSN2 immani axons,G60.0
microduplication 17p12,G60.0
Classic morbo Refsum,G60.1
Acuti panautonomic GBS,G61.0
Acuti pura sensuale GBS,G61.0
Veniversum permutationis de GBS,G61.0
Fisher syndrome Miller,G61.0
Fisher syndrome-Miller,G61.0
Adhalinopathy: Prima,G71.0
beta-sarcoglycanopathy,G71.0
Musculus flexor myopathy type III,G71.0
"Musculus dystrophy, MD",G71.0
acquiritur neuromyotonia,G71.1
"Komodo syndrome Isaac,",G71.1
K + -aggravated myotonia,G71.1
Paramyotonia congenita,G71.1
centronuclear myopathy,G71.2
Mitis nemaline myopathy,G71.2
Multi-minicore Morbus,G71.2
multiminicore myopathy,G71.2
SEPN1 actis myopathy,G71.2
Canis MYOPATHY,G71.3
Alpha-crystallinopathy,G71.8
"Myopathy, Myosclerotic",G71.8
SEPN1 actis myopathy,G71.8
corporis sphaeroide myopathy,G71.8
Syndrome Agnus Eton ',G73.1
"Nazgul syndrome Agnus,",G73.1
diplegia extremitatis superioris,G83.0
"Dysautonomia, familiaris",G90.1
Oculosympathetic Paralysi,G90.2
pura defectum autonomic,G90.3
Cum CM1 Syringomyelia,G95.0
"de medulla spinalis morbo,",G95.9
Duct Nasolacrimal CYSTA,H04.6
CONIUNCTIVITIS lignosa,H10.4
morbus conjunctivae,H11.9
Neurotrophisches keratitis,H16.2
orbis terrarum choroiditis,H30.8
Optimus macula dystrophy,H35.5
Familia OEDEMA macula,H35.5
"OEDEMA macula, Cystoid",H35.5
"Norrie Warburg morbo,",H35.5
I retinitis pigmentosa,H35.5
II retinitis pigmentosa,H35.5
III retinitis pigmentosa,H35.5
IV retinitis pigmentosa,H35.5
VI retinitis pigmentosa,H35.5
VII retinitis pigmentosa,H35.5
IX retinitis pigmentosa,H35.5
Carl Orff syndrome genus 1C,H35.5
Carl Orff syndrome genus 1D,H35.5
Carl Orff syndrome genus 1e,H35.5
Carl Orff syndrome genus 1F,H35.5
Carl Orff syndrome genus 1G,H35.5
Carl Orff syndrome genus 1H,H35.5
Carl Orff syndrome genus 1J,H35.5
Carl Orff syndrome genus 1K,H35.5
Carl Orff syndrome 2 A genus,H35.5
Carl Orff syndrome genus 2C,H35.5
Carl Orff syndrome typus 2D,H35.5
Carl Orff syndrome genus 3A,H35.5
Carl Orff syndrome genus 3B,H35.5
Carl Orff syndrome genus IC,H35.5
Carl Orff syndrome id genus,H35.5
Carl Orff syndrome type III,H35.5
Carl Orff Si syndrome genus,H35.5
Carl Orff syndrome genus IG,H35.5
Carl Orff syndrome genus usores IJ,H35.5
"Carl Orff syndrome genus IK,",H35.5
Vasterbotten dystrophy,H35.5
"endophthalmitis, acutae",H44.0
"endophthalmitis, acutae",H44.1
toxicus neuropathia opticus,H46.2
toxicus neuropathia opticus,H46.3
Nervus opticus hypoplasia,H47.0
"de morbo, tractus opticus",H47.9
Tractus visus morbus,H47.9
morbus lateralis abducens,H49.2
Balint syndrome-Tullius,H51.8
"inordinationem Refractionis suæ,",H52.7
Hyacinthum pyramidis monochromacy,H53.5
Disembarkment syndrome,H81.8
'Surdus Sensorineural,H90.5
'Surdus Sensorineural,H91.9
rheumatoid MYOCARDITIS,I01.9
rheumatoid MYOCARDITIS,I09.0
ARTICULARIS pericarditis,I09.2
Liddle hominis; LIDLS,I15.1
hypertension secundarium,I15.9
coronarius cor morbo,I25.9
"ischemic cor morbo,",I25.9
Eisenmenger scriptor reactionem,I27.2
Eisenmenger scriptor syndrome,I27.2
"Hughes Stovin syndrome,",I28.8
MYOCARDITIS idiopathic,I40.1
cardiomyopathy dilatatur,I42.0
ampulla cardiomyopathy,I42.8
Familia ARVC separatam;,I42.8
Familia semel ARVD,I42.8
Preexcitation Domini High Definition,I45.6
Pokkuri mortem syndrome,I49.8
Aorta ATHEROSCLEROSIS,I70.0
morbus capillarium,I78.9
venarum accentus inordinatio,I87.0
Quod haereditarium trophoedeme,I89.0
congenita chylothorax,I89.8
mane pueritia autism,ICD10
autism primis infans,ICD10
experimentalem silicosis,J62.8
Berylliosis inordinatio ,J63.2
"Linum vinitores, 'morbus",J66.0
"cortex tracto, 'morbus",J67.3
boletus operarios 'pulmonem,J67.5
aspiratio pneumonitis,J69.0
"Mounier KÃ¼hn syndrome,",J98.0
interstitialibus EMPHYSEMA,J98.2
compensatory EMPHYSEMA,J98.3
Compositis dentalis CARIES,K02.1
Iuvenalibus periodontitis,K05.2
longis pericementitis,K05.3
"periodontitis, inveterata",K05.3
Cystic benignum Teratoma,K09.8
Matura teratoma cysticus,K09.8
oris Haarleukoplakie,K13.3
lam linguae atrophic,K14.4
ardenti os syndrome,K14.6
Gastresophageal refluxus,K21.9
CARDIACUS refluxus morbi,K21.9
Achalasia oesophagi,K22.0
esophageal dysmotility,K22.4
hypertrophic GASTRITIS,K29.6
hemorrhagic duodenitis,K29.8
TORMENTUM longos duodeni,K31.5
II hernia,K44.9
intestinum inflammatione,K52.9
steatosis in iecur,K70.0
duros nequeunt movere lumbos hepatoportal,K74.1
"CIRRHOSIS, Cryptogenic",K74.6
coronarius cor morbo,K76.1
"ischemic cor morbo,",K76.1
"veno occlusive morbo,",K76.5
hydrops vesicae biliaris,K82.1
Classic vesicae biliaris,K82.4
sclerosing cholangitis,K83.0
n acuti pancreatitis,K85.9
idiopathica steatorrhea,K90.0
pancreaticum steatorrhea,K90.3
cicatricial pemphigoid,L12.1
atopic neurodermatitis,L20.9
musculus Seborrhoeic,L21.9
Contact DERMATITIS n,L25.9
impetiginem herpetiformis,L40.1
"PSORIASIS XIV, pustular",L40.1
Lymphomatoid Papulose,L41.2
Lichen ruber Atrophic,L43.8
Lichen planus tropicus,L43.8
"Peno syndrome, gingival",L43.9
Familia dermographism,L50.3
CALVITIES circumscripta,L63.9
circumscripto CALVITIES,L63.9
humero hypermobility,L65.9
Parva Graham syndrome,L66.1
"Parva syndrome Graham,",L66.1
Eosinophilic Folliculitis Malassezia,L66.2
rosacea n inordinatio ,L71.9
Acne inversa familiaria,L73.2
morbo in sudore glandulae,L74.9
palmoplantar keratosis,L85.2
"Ulceris decubitus, cubiti",L89.9
spontanea Dactylolysis,L94.6
"Jessner Kanof syndrome,",L98.6
Mycobacterium Polyarthritis,M02.8
rheumatoid MYOCARDITIS,M05.3
"Polyarticular Jia, M. +",M08.0
Systematia POLYARTHRITIS,M08.2
Enthesitis actis JIA,M08.8
hydrarthritis periodica,M12.4
Neurogenic Arthropathia,M14.6
chondromalacia patellae,M22.4
Vivaldi Churg Domini High Definition,M30.1
Strauss-Churg Domini High Definition,M30.1
Moschcowitz scriptor syndrome,M31.1
Solis puellis voluitque lavari Arteriitis,M31.4
Polymyalgia rheumatica,M31.6
"AC, Diffuse SCLEROSIS",M34.0
"AC, Diffuse SCLEROSIS",M34.1
"AC, Diffuse SCLEROSIS",M34.2
"AC, Diffuse SCLEROSIS",M34.8
"AC, Diffuse SCLEROSIS",M34.9
ter signum universa,M35.2
Polymyalgia rheumatica,M35.3
Elephantiasis fasciitis,M35.4
hypermobility syndrome,M35.7
Arx nodular Myositis,M60.8
"Osteoporosis, IUVENIS",M81.5
CALVARIAL HYPEROSTOSIS,M85.2
SCLEROSTEOSIS I; SOST1,M85.2
II SCLEROSTEOSIS; SOST2,M85.2
Os ischemic necrosis,M87.0
Os ischemic necrosis,M87.1
Os ischemic necrosis,M87.2
Os ischemic necrosis,M87.3
Os ischemic necrosis,M87.8
Os ischemic necrosis,M87.9
Morbus Paget Iuvenalibus,M88.0
"Osteoectasia, familiaris",M88.0
Morbus Paget Iuvenalibus,M88.8
"Osteoectasia, familiaris",M88.8
Morbus Paget Iuvenalibus,M88.9
"Osteoectasia, familiaris",M88.9
manum humero syndrome,M89.0
membranaceo nephropathy,N03.2
Moleculas-sensitive MCNS,N04.0
longis pyelonephritis,N11.9
Nephropathia Epidemica,N15.0
"acutus tubulosae, necrosi correptos",N17.0
"cortex renibus, necrosi correptos",N17.1
"vetustati ren morbo,",N18.9
calculi tractus urinarii,N21.9
Nephrolithiasis type II,N25.8
ambigua Trigonitis ,N30.3
Diverticulum - urinaria,N32.3
ostium urethrae Abscessus glandulae,N34.0
ostium urethrae falsum illud,N36.5
"morbus prostatae,",N42.9
Inflammation of testis,N45.2
Fibroadenosis - pectus,N60.2
Fibrosis ad pectus,N60.3
Adipem necrosis pectus,N64.1
endometriosis ovarii,N80.1
"Polypum, vaginal, BENIGNUS",N84.2
missionem - leukorrhea,N89.8
inventum Leukorrhagia ,N89.8
Foetus rubella syndrome,P35.0
Toxoplasma embryopathy,P37.1
Ostium secundum erythroblastosis,P55.9
hydrops immunes fetalis,P56.0
Non foetus OEDEMA immunis,P56.9
eanalis intestii f perforetur;,P78.0
CAELIACUS anendocrinosis,P78.3
Non foetus OEDEMA immunis,P83.2
neonati gynaecomastia,P83.4
fortitudinem mollitus cerebri,P91.2
m ENCEPHALOCELE,Q01.0
ENCEPHALOCELE parietalis,Q01.8
"Bickers Adams syndrome,",Q03.0
X coniunctum hydrocephalus,Q03.0
"Sicut Holoprosencephaly,",Q04.2
Dekaban Arima syndrome,Q04.3
"Dekaban Arima syndrome,",Q04.3
Fructus duplex Domini High Definition,Q04.3
X coniunctum Lissencephaly,Q04.3
"Lissencephaly, Ordo",Q04.3
Opticus ATROPHIA et PCH,Q04.3
PCH sine dyskinesia,Q04.3
Rhombencephalosynapsis,Q04.3
macrencephaly separatam;,Q04.5
Spina bifida Manifesta,Q05.0
Spina bifida Manifesta,Q05.1
Spina bifida Manifesta,Q05.2
Spina bifida Manifesta,Q05.3
Spina bifida Manifesta,Q05.4
Spina bifida Manifesta,Q05.5
Spina bifida Manifesta,Q05.6
Spina bifida Manifesta,Q05.7
Spina bifida Manifesta,Q05.8
Spina bifida Manifesta,Q05.9
per familiam Syringomyelia,Q06.4
M. Gunn OSTENTUM,Q07.8
"Phaenomeni M. Gunn,",Q07.8
De Particularum Coloboma,Q10.3
"Cataractam praeterfluit, Duffy coniunctum,",Q12.0
"Krause Kivlin syndrome,",Q13.4
Rieger syndrome type I,Q13.8
Rieger syndrome type II,Q13.8
Rieger syndrome type III,Q13.8
X coniunctum retinoschisis,Q14.1
Coloboma discus de opticus,Q14.2
Mane syndrome gloria,Q14.2
midline ceruicis vehementissimo imbri,Q18.8
paramedian foramen nasi,Q18.8
Filium quoque Virginis numerus I vehementissimo imbri,Q18.8
integrum transpositione,Q20.3
integrum transpositione,Q20.5
ius atrial isomerism,Q20.6
Atrial auriculam anomalia,Q20.8
atrial septal aneurisma praecipui,Q21.1
I atrial septal defect,Q21.1
II atrial septal defect,Q21.1
III atrial septal defect,Q21.1
IV atrial septal defect,Q21.1
V atrial septal defect,Q21.1
VI atrial septal defect,Q21.1
VIII atrial septal defect,Q21.1
IX atrial septal defect,Q21.1
apex atresia,Q21.1
Cardiac septal defects,Q21.9
valvae aortae DYSPLASIA,Q23.0
I morbis aortae,Q23.1
Cor triatriatum Dextera Domini fecit virtutem,Q24.2
congenita cor obstructionum,Q24.6
TOTO CORDE TUO vulvae,Q24.9
Medio ostium syndrome,Q25.1
arteriosus Hemitruncus,Q25.7
Naevus RED TRITOR BLEB,Q27.8
nasum et cavum anomalia,Q30.0
Agenesis nasum separatam;,Q30.1
nasum et cavum anomalia,Q30.1
nasum et cavum anomalia,Q30.2
nasum et cavum anomalia,Q30.3
nasum et cavum anomalia,Q30.8
nasum et cavum anomalia,Q30.9
"Fissura palatum, semotus",Q35.1
"Fissura palatum, semotus",Q35.3
"Fissura palatum, semotus",Q35.5
"Fissura palatum, semotus",Q35.7
"Fissura palatum, semotus",Q35.9
foramine labium et Alveolus,Q36.0
foramine labium et Alveolus,Q36.1
foramine labium et Alveolus,Q36.9
Van der Woude syndrome,Q38.0
Achalasia microcephaly,Q39.5
Hirschsprung morbus est scriptor,Q43.1
Morgagni Quiste anorum,Q50.4
Morgagni Quiste anorum,Q50.5
septata parte matricis,Q51.2
Hernia Uteri inguinale,Q55.8
Leydig cellula hypoplasia,Q56.1
"Papillo renum syndrome,",Q60.4
"renalis pede syndrome,",Q61.5
Meckelius nervum syndrome Gruber,Q61.9
Meckelius nervum syndrome type II,Q61.9
Meckelius nervum syndrome type III,Q61.9
Meckelius nervum syndrome-Gruber,Q61.9
agenesis Renotubular,Q63.8
congenita equinovarus,Q66.0
Congenita pes convexa,Q66.8
semel plagiocephaly,Q67.3
facialis Hemihypertrophy,Q67.4
HEMIFACIAL HYPERPLASIA,Q67.4
Hemifacial Hypertrophy,Q67.4
congenita genu flexum,Q68.2
"Speculum manus, inter binas Civitates",Q69.0
"Speculum pede, inter binas Civitates",Q69.2
symphalangy inordinatio ,Q70.1
transgressus polysyndactyly,Q70.4
symphalangism proximalis,Q70.9
symphalangy inordinatio ,Q70.9
2-5 numeri hypodactyly,Q71.3
"split manum, unilaterales",Q71.6
longitudinalibus meromelia,Q71.8
"Musculus LACTEUS SYNDROME,",Q71.8
Brevis congenita femoris,Q72.4
"turpitudinem ungue locustam marinam,",Q72.7
"pede split, unilaterales",Q72.7
longitudinalibus meromelia,Q72.8
"Digitorum brevis, unilaterales",Q72.8
"BRACHYDACTYLY, EXEMPLUM A2",Q73.8
"BRACHYDACTYLY, A4 EXEMPLUM",Q73.8
"Brachydactyly, A6 Type",Q73.8
"BRACHYDACTYLY, B2 EXEMPLUM",Q73.8
longitudinalibus meromelia,Q73.8
TETRAMELIC MONODACTYLY,Q73.8
"Acro syndrome pectoralis major,",Q74.0
hypertrophy superioris,Q74.0
PAULUS PATELLA SYNDROME,Q74.1
membrum inferius hypertrophy,Q74.2
© GuÃ rin syndrome-Stern,Q74.3
Gollop paludamentis intexta syndrome,Q74.8
"Verloes David syndrome,",Q74.8
Baller-Gerald SYNDROME,Q75.0
semel brachycephaly,Q75.0
semel scaphocephaly,Q75.0
Franceschetti syndrome,Q75.4
"Kennedy Teebi syndrome,",Q75.4
Maxillonasal dYSPLASIA,Q75.8
Otomandibular syndrome,Q75.8
thanatophoric dwarfism,Q77.1
THORACOMELIC DYSPLASIA,Q77.2
"Verma Naumoff syndrome,",Q77.2
Hem Osseus Dysplasia,Q77.3
RARUS BONE DYSPLASIA,Q78.0
"Cenani syndactyly Leonard,",Q78.4
acromesomelic dwarfism,Q78.8
Grebe Condrodisplasia,Q78.8
"Heus Robinow syndrome,",Q78.8
De defectibus rectus abdominis;,Q79.3
Barrett syndrome-aquilae,Q79.4
"ED, sicut classic genus,",Q79.6
Ehlers-Danlos Domini High Definition,Q79.6
III Ichthyosis congenita,Q80.2
exfoliative Ichthyosis,Q80.8
Ichthyosis Exfoliativa,Q80.8
Generativus RDEB Joachim abssconduntur?,Q81.2
"RDEB aliis communis,",Q81.2
Pseudoxanthomatous DCM,Q82.2
pigmenti incontinentia,Q82.3
Congenita morem pellis hispidus nevus,Q82.5
giant naturali nevus,Q82.5
Classic haemangioma,Q82.5
ADERMATOGLYPHIA; ADERM,Q82.8
"Bart Pumphrey syndrome,",Q82.8
Latin cochin inordinatio,Q82.8
mutilatis epidermidis,Q82.8
palmoplantar keratosis,Q82.8
"Ppkca, Stevanovic Type",Q82.8
Restrictiva dermopathy,Q82.8
Shaheen hominis; SHNS,Q82.8
Asperae pelles et syndrome,Q82.8
Hippel Lindau syndrome,Q85.8
"Peutz Jeghers syndrome,",Q85.8
Foetus cocaini minimi syndrome,Q86.8
Acrocephalopolydactyly,Q87.0
Acrootoocular Domini High Definition,Q87.0
Antley Bixler syndrome,Q87.0
"Antley Bixler syndrome,",Q87.0
branchiootic dYSPLASIA,Q87.0
"Fryns Aftimos syndrome,",Q87.0
Merdenn-AMBULATOR SYNDROME,Q87.0
"Mohr Majewski syndrome,",Q87.0
Morales-Barroso syndrome,Q87.0
MUENKE hominis; MNKES,Q87.0
Scott Aarskog Domini High Definition,Q87.1
"Aarskog Scott syndrome,",Q87.1
COXOAURICULAR SYNDROME,Q87.1
Faciogenital dYSPLASIA,Q87.1
"Venus Majewski syndrome,",Q87.1
Noonan SYNDROME II; NS2,Q87.1
Noonan SYNDROME III; NS3,Q87.1
IV noonan SYNDROME; NS4,Q87.1
Noonan SYNDROME V; NS5,Q87.1
Noonan SYNDROME VI; NS6,Q87.1
Noonan SYNDROME VII; NS7,Q87.1
Noonan SYNDROME VIII; NS8,Q87.1
IX noonan SYNDROME; NS9,Q87.1
Noonan syndrome type II,Q87.1
Noonan syndrome type III,Q87.1
Noonan syndrome type IV,Q87.1
Noonan syndrome type V,Q87.1
Noonan type VI Domini High Definition,Q87.1
Noonan syndrome genus VII,Q87.1
Noonan Domini High Definition VIII genus,Q87.1
IX Noonan syndrome genus,Q87.1
"Sanjad Sakati syndrome,",Q87.1
Seckel Domini High Definition VII genus,Q87.1
Concilium Cincture penis syndrome,Q87.1
"Arthro Onychodysplasia,",Q87.2
atriodigital dYSPLASIA,Q87.2
digital-atrio syndrome,Q87.2
vena textus syndrome,Q87.2
"Turner, Kieser Domini High Definition",Q87.2
Elattoproteus Domini High Definition,Q87.3
Cutis syndrome type II,Q87.4
AURICULOOSTEODYSPLASIA,Q87.5
9q34 deletionem syndrome,Q87.8
acrorenocular syndrome,Q87.8
"BOHRING OPITZ SYNDROME,",Q87.8
"BOWEN, rholfsi SYNDROME",Q87.8
"Homo DeMarco syndrome,",Q87.8
Cardiogenital Domini High Definition,Q87.8
Lis phocomelia syndrome,Q87.8
"FERCULUM SYNDROME DONNAI,",Q87.8
"Elsahy aquæ syndrome,",Q87.8
"Denique, Lubinsky Domini High Definition",Q87.8
hydrolethalus syndrome,Q87.8
"Italo Bianchi syndrome catena vinctus,",Q87.8
"JACKSON WEISS SYNDROME,",Q87.8
"Laurence, luna SYNDROME",Q87.8
Iuncta muro corporis artus,Q87.8
"Lowry MACLEAN SYNDROME,",Q87.8
"Mardini Nyhan syndrome,",Q87.8
"Martin Probst syndrome,",Q87.8
Mietens syndrome-Weber,Q87.8
Opitz C trigonocephaly,Q87.8
"Sohval Soffer syndrome,",Q87.8
"BROCKS SYNDROME praetexitur opidis,",Q87.8
"Smert Viljoen syndrome,",Q87.8
